0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.3764203943013709,0.387893533242569,0.35556658612535247,0.35536382229806446,0.33348507381681264,0.29392263405903035,0.24445414507281032,0.16315289844618264,0.05958295818806553,0.028345253977291707,0.019809384414714304,0.024198738676040166,0.022757699842495094,0.01647961077716098,0.013093046879598391,0.00824294571642814,0.006834541250048842,0.006054769093937429,0.0028121183150278117
0.37795327219179725,0.3659690522294636,0.3538850592631128,0.3438032837566167,0.33961890755760665,0.31718772146022595,0.2492979555824028,0.14668924346283146,0.05242966625467921,0.03103459855089241,0.03081670481184018,0.02533829342223476,0.024294831468740175,0.01319711203945273,0.008464902322215362,0.008730759917630893,0.0071011608710890295,0.0046112565337741995,0.0020474466133516
0.40070702471963177,0.39990515269023846,0.3626955196173521,0.33224624985576706,0.33019922917137695,0.3063138897310818,0.263283521948449,0.1647600539112838,0.06522337501971415,0.02822356766420181,0.02534945027834734,0.027586282322221767,0.020879016091789715,0.018037040428498075,0.013901065241973376,0.009398729268708106,0.008030314236312841,0.006880284205861009,0.0026124716834865502
0.4011221199569556,0.35594318066175784,0.3592986000120852,0.348832796142487,0.33687395423495364,0.29833285831946527,0.25464333737102834,0.1546728232872227,0.05658911262133026,0.015559082656866952,0.02523018333321775,0.023294050803467137,0.01849514529947971,0.013760491530944108,0.012352505877234077,0.010080835149594902,0.007636587608966627,0.006034823195146588,0.0034995966611578444
0.3879788646143583,0.38599963829399503,0.3630841344119448,0.344764117263661,0.3361936299429041,0.3022393174029057,0.2512414865300214,0.17876277579541905,0.06669532709901277,0.024663280962443523,0.03130739255010784,0.028285827193464008,0.02212781680893794,0.019005270949838837,0.013394745929389995,0.011355586871722056,0.008013669486041708,0.006291953226601532,0.003590466051485053
0.40295525480747024,0.37512363025461654,0.37024245427119057,0.3523902560617919,0.33441091764016,0.30065450534458865,0.25600981776315285,0.15371906865476787,0.05954084315578073,0.024654855906056428,0.025966437396217457,0.02918626609393571,0.021345392802085084,0.016070289101677515,0.011275487653493566,0.009664298335366472,0.00533909493233703,0.005153779298147754,0.0034059849328562652
0.4001490954097749,0.3873734446077542,0.3778038525832688,0.3447939610244625,0.3480963580454039,0.30319720120306665,0.2506812282693312,0.17071883623988854,0.05839635542861199,0.02027601239396809,0.024878809776343436,0.027382326034730342,0.017318159665239252,0.01788958222196685,0.012774322326650711,0.008867929519714823,0.007633042574723914,0.0047355670668668415,0.003160397354222799
0.41467040762396773,0.38393918863556503,0.35594848754990954,0.3445083931102417,0.3336093866379451,0.3016067520776688,0.24011051780602838,0.1413308922323694,0.04573652654427918,0.021114365123521828,0.036357123798413105,0.02684426342867724,0.022146828955332543,0.01800487981808252,0.012072578870639561,0.008895345380488029,0.007735019639316554,0.006019760626093051,0.0029541111056642366
0.39164050593290595,0.38000776355789706,0.36436312460528236,0.356314773181669,0.33013553828577286,0.2915791696565982,0.2394528257763105,0.16372792288535726,0.057994909753245394,0.02550668316526561,0.03003583100763413,0.026261020403070212,0.019542087495705518,0.015878814799946572,0.009428200016026789,0.008510399888566389,0.006557980137606223,0.004762229844116117,0.002339065911730609
0.3950107045953583,0.3805752037877172,0.35293202381897454,0.35454158299194444,0.33837985906759277,0.29319081287793386,0.24266898195820058,0.16381786663952858,0.0429457183448238,0.018641825182981853,0.02625931124570524,0.024119265213009444,0.020657710612336067,0.018036602851759787,0.013158180430525801,0.008722113891439676,0.008178321988798587,0.0056045782538112765,0.0034000641808233367
0.42027977954521073,0.37117854989598725,0.36462143392872287,0.36102021989523975,0.3300639235620921,0.3003562177871372,0.24281978120153908,0.16320491133319787,0.05857454310055521,0.01693809501085297,0.02817544728577276,0.021576922821376354,0.018127956853612903,0.016240224859563723,0.0127661160912938,0.00884659593448267,0.006071694880020073,0.004133886397136355,0.0021313968747301293
0.38745250468706244,0.3801768426436794,0.36421088834680143,0.34964905553193676,0.3263759820876235,0.29704160711866284,0.25625956197967287,0.15283514276337268,0.05138365177048487,0.02808586026308424,0.02219064751932348,0.027776332351514554,0.025680044380411993,0.016461322122129973,0.011245732902376682,0.0088555081100396,0.007118654285649062,0.00533560197068722,0.002750065546453573
0.3990206233718539,0.37702671819085026,0.37516847456045727,0.35377359786727886,0.3246612849436527,0.30452842877088243,0.24764393136746393,0.15550425469620072,0.05722216989944906,0.027853003849091507,0.027035074814932114,0.02075680543325603,0.023529813272765376,0.016488823272222175,0.010698883748185173,0.007800798566293343,0.006136881202562172,0.005259360449340389,0.003196275380683955
0.4034373171565387,0.3897802199999369,0.3576626671165541,0.3432566776492287,0.33358229301423553,0.31375711397703016,0.25280699056889194,0.16314561106553654,0.06359500171243831,0.024035652099913152,0.02390574793621081,0.024509888274453273,0.02499259395426795,0.017121251147281524,0.014898295709275589,0.010817083109992909,0.008494872519527075,0.006014068208646084,0.003026857896274604
0.39130905909009556,0.3776775566148783,0.37581428704747294,0.35069498882793265,0.3498323313657507,0.30657165033278627,0.24563344408429938,0.16346510021543081,0.05718509278022543,0.014251186374484248,0.02414029744963042,0.0258866633307413,0.021085190104669804,0.017863270955370936,0.01408518588283364,0.008806820407922189,0.007289060891101873,0.004504969699009376,0.002795485548074461
0.4076111375748754,0.36119057829292917,0.3462227079381511,0.33023236281804086,0.3342880744231363,0.2913186124756009,0.25506064484116947,0.1542282783640384,0.055006321737639086,0.02330937836929059,0.03015000985339983,0.024539691691144228,0.020541598242510672,0.019457091545642402,0.01198967541010959,0.008970276566475976,0.0067189683422351765,0.004980662033102212,0.003038307206148061
0.4004232269821136,0.39125135578521847,0.36235918184953503,0.34426130927953497,0.32835271964618856,0.2958100896166073,0.24257711784176955,0.1440858109972743,0.05257386715225243,0.024625647910292037,0.027168864038759677,0.02690277857044343,0.024172078216429194,0.01977309179660186,0.01354058204275288,0.010708356608260028,0.007140210070497921,0.006279836775242076,0.0037591648786980403
0.39051897222249327,0.3852925189785437,0.35599507371813793,0.35083910425859494,0.34366430322445846,0.3043450750817313,0.25718740774928756,0.15810889136509554,0.05456941997149273,0.020819099895508175,0.02876811120367101,0.0240281818223394,0.019346030874315967,0.01599962685999229,0.012207167841842448,0.010898907212483377,0.008349686448227922,0.006305505912624243,0.0033378913428130375
0.40279162183612954,0.37882825048519236,0.36307942642778573,0.342403583756316,0.34334896918464536,0.3190562995051361,0.24388613429099265,0.16071097998613465,0.06102043921163319,0.0297436563257496,0.03152875410343137,0.021589769267208292,0.0220009478463698,0.020119736079040773,0.010124306679891226,0.009473056363377141,0.008070366926462014,0.006294975244781842,0.0028438705117543317
0.39475935703445203,0.3692005572596047,0.3591382832982796,0.3494524010351024,0.3315139210910399,0.3025550333040378,0.2472908781377256,0.15206399614410465,0.06255476070051819,0.02185925314696502,0.026231832866857208,0.028416126636960026,0.023536864522087864,0.015909515247866046,0.014199890588979691,0.011077253378368401,0.008124902916951948,0.006117262737020068,0.003166280602421301
0.3938013741164185,0.3841182499329136,0.35667619135383893,0.34357754989379,0.347976357399638,0.2995938411541588,0.23504468786527305,0.16272429362239016,0.07295466718152921,0.018823386919376628,0.023360366977883684,0.02103094902864494,0.021227810994653096,0.017726972678902164,0.011945122683594767,0.009232556477655252,0.0066333142156891345,0.0052685722563389215,0.0033114541030243028
0.39739971809300095,0.3711987139093638,0.3593141191913834,0.3542033099402037,0.3198639079038917,0.2998856772271024,0.26012695345522946,0.15801011414713856,0.055315870682307866,0.020185998171302066,0.027439465106570637,0.02552957231998426,0.02152755652235877,0.013343271494181852,0.011794795978759709,0.00978355995240432,0.008231513966618198,0.0036034228591280137,0.002235488018191456
0.3930640760372413,0.3917585588162816,0.3727010656164745,0.3629799373796336,0.3330227737311586,0.29331538432416476,0.25122954580501794,0.16391594278061694,0.06070390888714977,0.021934025723929995,0.030969849550698814,0.02839773858433814,0.0234235375257546,0.01707990783838259,0.010812129665549952,0.009312586366057918,0.007474461108752384,0.005598151112819083,0.0030791392929656047
0.39821159083498653,0.3715082094543148,0.3741448697684259,0.3483821092864096,0.34197978405567137,0.29488615281545133,0.24884544499368783,0.15797245627980927,0.05020354865715415,0.022994272692192563,0.034352400300327046,0.026949755871506387,0.02594369028306004,0.019264596007319224,0.014121174498242961,0.009798318133470985,0.008556851798467269,0.0063017802816338064,0.002601671847891618
0.3881031334706862,0.36993686741980397,0.36712287996019416,0.33906252847273305,0.33424172512434486,0.30671490822086084,0.24204264098609612,0.1569252746612142,0.053515346587660495,0.019629813093875015,0.022988891428399272,0.02301188426813522,0.018911363572648332,0.012583895788823019,0.011516070217500562,0.010591740528198779,0.00675499039261912,0.005692665867262303,0.003283348979884748
0.4049596069860985,0.3696654759079759,0.3658785630381443,0.34378751973785643,0.3333628132672179,0.2986361906998238,0.24800999190101153,0.14608956430619724,0.050146780105329414,0.016878234122852886,0.02309320776549756,0.022397629907649985,0.020037002271960203,0.018259157801803316,0.011954733306581089,0.007443745668064883,0.006885606097334351,0.005261419726528549,0.00260926943497497
0.41123021437278456,0.3776214092914248,0.3739803624661278,0.3456499816493834,0.31896444377296146,0.30955945339003105,0.2707047516968785,0.15671874676889452,0.057733784354733586,0.027529941320526552,0.024257962613909057,0.024121292072503908,0.023333017322870075,0.018907741651162657,0.011816577972233233,0.009554116286867476,0.0074902819261046805,0.004641052139150337,0.002621405747131156
0.3718698764466886,0.35538004172212373,0.36460941313874823,0.34884342848330224,0.3360246391914414,0.29690618803028995,0.24932092320377702,0.15050346351206995,0.060722711698553755,0.02850163262763794,0.030416570993106795,0.022013521233035793,0.02243874995331313,0.01762017430478835,0.012388574770098137,0.00852701323451821,0.007086049154431784,0.005738877324515945,0.003235054045560737
0.4027933534325772,0.3714633014062218,0.38258196461437505,0.3437198142287288,0.33629574200886897,0.30363474082765246,0.24733779342311984,0.1611196053924711,0.06966168592679833,0.02780268296857974,0.02722633593994883,0.021880628728004836,0.019990967530508885,0.015921208130480202,0.011992176621933637,0.008758367079325147,0.006276150653826862,0.005436226653878606,0.0024637676758553773
0.40919069311495776,0.3750536686479807,0.35481870551472144,0.34457698547134624,0.32901160199430995,0.3245043183516125,0.24996744841099588,0.15965987009869892,0.056457353259021625,0.024011356769924608,0.02454244300410241,0.02608320596721697,0.024748029047080455,0.018887474547078453,0.012773201477303098,0.01055894478493874,0.008274199091663714,0.005234931504763174,0.0032654610881300283
0.392372567363434,0.38221070484461567,0.363058284353798,0.35664998199656067,0.33523390938454084,0.3011107627492586,0.26321337822586327,0.15123063942745885,0.0609339173479343,0.018538393722725477,0.02359316727892774,0.022253847577124952,0.0208852450797421,0.015286364181947565,0.00959033059524872,0.007696793304678762,0.007683192635843328,0.004584363852125295,0.0023068021701409536
0.37933102845927774,0.38462737823553333,0.37212731556481654,0.3433443358129456,0.3340931874428656,0.29627018045233827,0.26471882509733763,0.15906558025616058,0.056457171105546045,0.013561523993178615,0.02774334446680421,0.028391359604914235,0.02027191552037766,0.013188229393033657,0.01185665030409716,0.008816800935781743,0.007334773246699677,0.004646820016516506,0.0016755525129465432
0.4100497261690053,0.39914149789164916,0.36269834672263485,0.3451370694827203,0.3529098261034605,0.3028683201944617,0.2492368951447787,0.15151389846985147,0.059750118744981096,0.01799296751324375,0.026169569315149632,0.024371036503015753,0.02070399059943362,0.014328974846700815,0.014673346743306448,0.0102239067896856,0.006148448810193274,0.005363325986782463,0.003100413522124923
0.38495663380742656,0.35834831856940413,0.35450401166381035,0.35995989321205984,0.3353408124489112,0.30296184266724197,0.2403599302261819,0.1649833432862513,0.049515685574483825,0.024624270810723325,0.024962795679706273,0.0250404208502803,0.02060642359965348,0.016542727899971965,0.011393525349519984,0.010132536172236195,0.008865555087589627,0.005819076855797856,0.0026768418123289117
